x0,x1,y,x2,x3
A1,A94,0.03,0.0,0.0
A6,A143,1.82,1.24,0.47
A4,A230,0.01,0.0,0.0
A1,A27,0.07,0.03,0.0
A10,A25,0.51,0.0,0.0
A2,A14,0.1,0.02,0.07
A1,A70,0.0,0.0,0.03
A4,,0.33,0.35,0.0
A1,A27,0.0,0.12,0.0
A11,A27,2.67,0.89,0.05
A5,A41,0.0,0.0,0.02
A2,A27,0.59,0.4,0.0
A7,A64,1.08,0.24,0.0
A1,A24,0.19,0.13,0.07
A6,A51,0.75,0.03,0.04
A6,A59,0.33,0.01,0.0
A3,A3,0.7,0.83,0.0
A5,A61,0.0,0.0,0.03
A4,A182,0.0,0.0,0.02
A1,A137,0.02,0.02,0.04
A10,A27,0.69,0.48,0.0
A9,A373,0.16,0.0,0.0
A6,A14,0.01,0.02,0.0
A6,A15,0.05,0.0,0.0
A0,A6,0.18,0.07,0.17
A6,A90,1.15,1.14,0.06
A1,A25,0.53,0.02,0.0
A4,A15,0.13,0.0,0.0
A10,,0.05,0.01,0.0
A6,A25,0.11,0.03,0.0
A8,A53,0.02,0.01,0.0
A11,A27,0.0,0.01,0.0
A7,A15,0.01,0.01,0.0
A10,A51,0.47,0.0,0.0
A6,A46,0.01,0.0,0.0
A8,A246,0.08,0.04,0.0
A6,A60,0.38,0.26,0.0
A6,A37,0.03,0.02,0.0
A6,A56,0.0,0.0,0.02
A6,A14,0.0,0.0,0.02
A8,A32,0.03,0.02,0.0
A3,A3,0.05,0.0,0.0
A0,A209,0.01,0.01,0.0
A6,A14,0.0,0.0,0.01
A7,A10,0.32,0.07,0.0
A10,A51,0.18,0.08,0.0
A0,A41,0.05,0.04,0.0
A10,A34,0.05,0.01,0.0
A1,A197,0.0,0.0,0.15
A9,A34,0.04,0.01,0.0
A10,A27,0.92,0.08,0.0
A6,A80,0.36,0.08,0.0
A7,A64,0.1,0.03,0.0
A6,A34,0.11,0.05,0.0
A11,A169,0.02,0.01,0.0
A4,A32,0.47,0.21,0.01
A11,A180,0.05,0.01,0.0
A1,A16,0.2,0.16,0.0
A1,A16,0.11,0.0,0.0
A8,A514,0.01,0.03,0.0
A5,A16,0.15,0.12,0.0
A2,A90,0.04,0.01,0.0
A7,A14,0.0,0.0,0.04
A1,A3,0.03,0.01,0.0
A6,A7,1.78,1.39,1.1
A4,A53,0.01,0.0,0.0
A7,A56,0.0,0.0,0.02
A3,A24,0.69,0.04,0.22
A4,A16,0.0,0.16,0.0
A6,A15,0.62,0.49,0.0
A6,A176,0.05,0.02,0.0
A10,A122,0.45,0.0,0.0
A10,A27,0.04,0.01,0.0
A1,A14,0.0,0.0,0.03
A0,A6,0.28,0.07,0.16
A4,A15,0.15,0.12,0.0
A2,A91,0.12,0.04,0.0
A10,A27,0.06,0.02,0.0
A9,A14,0.0,0.0,0.11
A5,A41,0.0,0.0,0.01
A5,A168,0.01,0.01,0.0
A5,A41,0.04,0.0,0.0
A4,A3,0.04,0.0,0.0
,A7,0.21,0.14,0.38
A7,A33,0.9,0.31,0.0
A2,A285,0.04,0.0,0.0
A4,A14,0.0,0.0,0.09
A10,A51,0.17,0.13,0.0
A2,A158,0.0,0.0,0.05
A6,A16,2.77,2.8,0.19
A9,A7,0.22,0.05,0.02
A3,A15,0.95,0.48,0.01
A6,A64,0.08,0.05,0.0
A6,A34,0.31,0.22,0.0
A11,A36,0.16,0.12,0.0
A8,A139,0.24,0.0,0.0
A6,A34,0.3,0.12,0.0
A11,A206,0.08,0.02,0.0
A2,A13,0.04,0.01,0.0
A4,A289,0.0,0.0,0.04
A5,A15,0.0,0.0,0.03
A5,A42,0.0,0.0,0.01
A9,A7,0.16,0.0,0.26
A4,A15,0.15,0.02,0.02
A6,A0,0.07,0.03,0.0
A9,A43,0.0,0.0,0.44
A8,A33,0.06,0.25,0.0
A10,A16,0.25,0.17,0.0
A11,A90,0.02,0.0,0.0
A6,A34,0.0,0.0,0.08
A10,A274,0.01,0.0,0.0
A9,A2,0.01,0.0,0.0
A7,A515,0.02,0.01,0.0
A3,A27,0.37,0.22,0.0
A6,A80,0.09,0.02,0.0
A6,A370,0.07,0.06,0.0
A7,A15,0.0,0.0,0.16
A5,A177,0.0,0.0,0.07
A3,A24,0.12,0.1,0.88
A10,A15,0.12,2.26,0.9
A8,A143,0.0,0.01,0.0
A0,A25,0.2,0.12,0.0
A3,A27,0.0,0.03,0.03
A10,A25,0.23,0.05,0.0
A1,A34,0.0,0.0,0.14
A0,A15,0.1,0.0,0.01
A10,A27,0.78,0.0,0.0
A6,A60,0.03,0.0,0.0
A10,A14,0.02,0.02,0.0
A6,A14,0.0,0.0,0.03
A6,A33,0.11,0.02,0.0
A8,A54,0.0,0.0,0.49
A2,A156,0.02,0.01,0.0
A5,A16,0.15,0.12,0.0
A6,A10,0.19,0.01,0.0
A11,A36,4.03,0.0,0.09
A4,A7,3.02,1.12,1.01
A10,A10,0.17,0.0,0.0
A5,A96,0.04,0.19,0.0
A4,A15,0.0,0.0,0.09
A2,A25,0.08,0.06,0.0
A2,A16,0.11,0.08,0.0
A6,A3,0.02,0.01,0.0
A11,,0.0,0.13,0.0
A8,A448,0.05,0.03,0.0
A0,A15,0.06,0.02,0.0
A10,A27,1.58,0.05,0.0
A2,,0.03,0.0,0.0
A1,A55,0.07,0.06,0.03
A10,A181,0.22,0.15,0.0
A6,A94,0.26,0.1,0.0
A10,A27,0.33,0.09,0.0
A11,A27,0.1,0.04,0.0
A10,A27,0.02,0.29,0.01
A11,A27,0.0,0.13,0.0
A9,A27,0.28,0.22,0.0
A4,A24,0.27,0.01,0.01
A11,A51,0.18,0.17,0.0
A6,A37,0.76,0.47,0.0
A5,A53,0.09,0.1,0.0
A1,A25,0.04,0.01,0.0
A6,A90,1.98,1.14,0.01
A4,A25,0.14,0.0,0.0
A4,A97,0.05,0.0,0.0
A6,A25,0.22,0.01,0.0
A10,A27,0.45,0.02,0.0
A2,A34,0.08,0.33,0.01
A5,A33,0.06,0.02,0.0
A6,A64,0.06,0.05,0.0
A6,A58,0.0,0.1,0.0
A2,A13,0.15,0.63,0.0
,A3,0.13,0.0,0.0
A8,A27,0.0,0.01,0.0
A11,A16,0.77,0.3,0.09
A6,A209,0.06,0.0,0.0
A4,A43,0.0,0.0,0.49
A9,A373,0.02,0.0,0.0
A4,A3,0.28,0.1,0.0
A1,A53,0.0,0.08,0.0
A4,A16,0.1,0.59,0.0
A2,A33,0.11,0.0,0.0
A5,A154,0.02,0.01,0.0
A6,A34,0.13,0.0,0.0
A11,A25,8.52,3.63,0.08
A6,A90,1.36,1.15,0.04
A4,A36,0.01,0.0,0.0
A10,A24,0.07,0.0,0.0
A6,A25,0.32,0.04,0.01
A0,A23,0.13,0.09,0.0
A8,A27,0.43,0.29,0.0
A6,,0.09,0.07,0.0
A0,A406,0.02,0.0,0.0
A10,A27,0.13,0.04,0.0
A3,A32,0.02,0.07,0.0
A2,A27,0.94,0.04,0.0
A4,A4,0.06,0.05,0.0
A11,A90,0.04,0.03,0.0
A4,A89,1.22,0.0,0.0
A5,A7,0.87,0.52,0.41
A0,A33,0.15,0.04,0.0
A3,A27,0.11,0.0,0.0
A10,A7,0.9,0.45,0.63
A11,A41,0.1,0.05,0.03
A10,A10,0.09,0.07,0.0
A0,A16,0.05,0.03,0.21
A4,A3,1.57,0.56,0.0
A0,A3,0.38,0.34,0.0
A6,A56,0.0,0.04,0.01
A9,A33,0.09,0.0,0.0
A8,A7,0.0,0.0,0.08
A9,A94,0.0,0.01,0.0
A7,A92,0.0,0.0,0.04
A6,A35,0.25,0.07,0.0
A2,A93,0.0,0.02,0.0
,A27,0.01,0.04,0.0
A4,A94,0.47,0.36,0.0
A8,A7,0.29,0.14,0.19
A3,A27,0.93,0.35,0.0
A3,A120,0.35,0.03,0.17
A7,A14,0.0,0.0,0.02
A7,A64,2.47,0.76,0.0
A5,A36,0.12,0.04,0.0
A2,A34,1.1,0.51,0.12
A10,A94,0.11,0.0,0.0
A0,A6,0.07,0.01,0.0
A11,A34,0.0,0.17,0.0
A10,A32,0.46,0.13,0.0
A1,A234,0.35,0.12,0.0
A4,A14,0.0,0.0,0.41
A4,A16,0.08,0.12,0.0
A6,A6,0.05,0.02,0.0
A6,A41,0.05,0.04,0.0
A5,A36,0.15,0.04,0.06
A6,A34,0.22,0.0,0.0
A8,A507,0.06,0.0,0.0
A11,A25,5.77,5.81,0.35
A10,A27,0.24,0.46,0.0
A6,A51,1.56,1.4,0.07
A2,A27,0.19,0.05,0.0
A10,A34,0.0,0.95,0.0
A4,A7,0.9,0.11,0.6
A1,A7,0.51,0.17,0.58
A6,A56,0.03,0.02,0.0
A9,A131,0.1,0.01,0.0
A10,A51,0.13,0.0,0.0
A2,A25,0.3,0.02,0.0
A6,,0.0,0.0,0.01
A0,A516,0.07,0.05,0.0
A0,A7,0.28,0.02,0.33
A0,A36,0.16,0.13,0.0
A11,A36,0.14,0.01,0.0
A2,A17,0.25,0.2,0.0
A11,A24,0.04,0.03,0.0
A11,A24,0.05,0.01,0.0
A9,A2,0.01,0.0,0.0
A0,A10,0.09,0.02,0.0
A4,A223,0.92,0.04,0.0
A3,A289,0.0,0.0,0.05
A11,A152,0.0,0.0,0.03
A1,A24,0.0,0.03,0.0
A5,A106,0.0,0.0,0.02
A6,A33,1.15,0.77,0.04
A5,A70,0.0,0.0,0.08
A6,A90,0.23,0.15,0.29
A1,A56,0.0,0.0,0.04
A6,A26,0.3,0.01,0.01
A11,A152,0.0,0.0,0.02
A11,A27,0.03,0.02,0.0
,A34,1.04,1.37,0.06
A5,A304,0.0,0.0,0.03
A4,A51,0.35,0.21,0.0
A10,A3,0.0,0.03,0.0
A4,,0.0,0.17,0.0
A2,A13,0.01,0.0,0.0
A10,A0,0.52,0.01,0.0
A6,A37,0.21,0.13,0.0
A5,A70,0.0,0.0,0.01
A7,,0.39,0.27,0.43
A6,A60,0.51,0.29,0.0
A10,A64,0.12,0.08,0.0
A1,A7,2.82,1.78,2.69
A2,A25,0.09,0.01,0.0
A6,A58,0.26,0.15,0.0
A7,A14,0.39,0.1,0.01
A4,A3,0.03,0.0,0.0
A5,A25,0.67,0.01,0.0
A6,A3,0.34,0.41,0.06
A11,A27,0.23,0.2,0.01
A6,A26,0.44,0.4,0.0
A7,A34,0.02,0.01,0.0
A7,A14,0.11,0.04,0.0
A9,A361,0.05,0.12,0.0
A7,,0.4,0.13,0.0
A11,A14,0.26,0.2,0.0
A8,A3,0.31,0.25,0.0
A6,A14,0.0,0.0,0.03
A5,A42,0.0,0.0,0.01
A0,,0.03,0.04,0.0
A1,A7,0.13,0.05,0.31
A3,A3,0.06,0.0,0.0
A7,A33,0.25,0.23,0.0
A11,A3,0.12,0.13,0.0
A6,A51,0.08,0.03,0.0
A5,A517,0.0,0.17,0.0
A6,A27,0.41,0.22,0.01
A6,A25,0.0,0.03,0.0
A5,A163,0.45,0.0,0.0
A10,A27,1.43,0.05,0.0
A10,A25,0.03,0.0,0.0
A3,A134,0.03,0.0,0.0
A10,A15,0.07,0.05,0.0
A0,A16,1.44,0.83,0.26
A11,A289,0.0,0.0,0.46
A6,A90,0.06,0.02,0.0
A7,A15,0.05,0.04,0.0
A0,A6,0.02,0.01,0.0
A1,A160,0.0,0.0,0.12
A6,A40,0.08,0.06,0.0
A5,A7,0.23,0.06,0.09
A10,A27,0.51,0.1,0.0
A2,A33,0.13,0.0,0.0
A0,A25,0.42,0.02,0.0
A6,A16,0.0,0.0,0.03
A1,A6,0.09,0.03,0.62
A4,A15,0.0,0.0,0.02
A6,A25,0.76,0.28,0.0
A11,A25,2.13,0.92,0.0
A4,A34,0.0,0.0,0.03
A1,A119,0.0,0.0,0.05
A0,A7,4.01,1.26,0.87
A4,A14,0.1,0.08,0.0
A10,A64,0.12,0.01,0.0
A5,A6,0.33,0.05,0.25
A3,A33,0.04,0.0,0.0
A1,A270,0.14,0.05,0.0
A8,A32,0.0,0.32,0.0
A11,A213,0.01,0.01,0.0
A2,,0.31,0.12,0.0
A10,A24,0.04,0.0,0.0
A6,A56,0.0,0.0,0.08
A11,A34,0.55,0.4,0.0
A6,A25,0.26,0.16,0.0
A1,A61,0.04,0.0,0.0
A9,A133,0.02,0.26,0.0
A11,A77,0.33,0.28,0.0
A4,A14,0.0,0.0,0.1
A2,A27,0.68,0.09,0.0
A6,A3,0.2,0.01,0.0
A1,A58,0.36,0.33,0.28
A10,A164,0.0,0.04,0.0
A2,A20,0.0,0.01,0.0
A5,A300,0.0,0.0,0.01
A1,A14,0.0,0.0,0.17
A3,A53,0.08,0.01,0.0
A11,A25,0.21,0.07,0.0
A6,A56,0.03,0.02,0.0
A4,A7,0.0,0.0,0.56
A0,A436,1.36,0.08,0.0
A0,A34,1.05,0.44,0.06
A6,A25,0.0,0.02,0.0
A6,A28,0.0,0.0,0.06
A8,A118,0.0,0.01,0.0
A4,A14,0.0,0.0,0.38
A1,A7,0.71,0.22,0.52
A10,A51,0.34,0.01,0.0
A3,A94,0.0,0.02,0.0
A4,A14,0.0,0.0,0.15
A2,A25,0.07,0.0,0.0
A8,A116,0.09,0.0,0.0
A6,A3,1.9,1.14,0.01
A6,A402,0.0,0.0,0.01
A4,A51,0.06,0.02,0.0
A10,A14,0.0,0.0,0.25
A6,A3,0.36,0.01,0.0
A9,A138,0.03,0.0,0.0
A1,A518,0.12,0.08,0.0
A7,A10,0.09,0.02,0.0
A10,A260,0.0,0.06,0.0
A1,A58,0.0,0.0,0.63
A10,A25,0.04,0.01,0.0
A6,A90,0.01,0.01,0.0
A7,A0,0.05,0.0,0.0
A4,A51,0.1,0.08,0.0
A10,A16,0.08,0.07,0.0
A5,A33,0.06,0.04,0.0
A6,A3,0.05,0.0,0.0
A1,A141,0.0,0.0,0.05
A10,A32,0.3,0.22,0.02
A9,A97,0.01,0.0,0.0
A9,A480,0.0,0.02,0.0
A10,,0.19,0.27,0.01
A6,A14,0.0,0.1,0.17
A10,A9,0.0,0.0,0.55
A11,A32,4.34,1.35,0.06
A10,A16,0.21,0.11,0.28
A1,A55,0.05,0.01,0.0
A6,A60,0.75,0.19,0.0
A1,A25,0.62,0.24,0.0
A10,A27,1.93,0.15,0.0
A1,A24,0.0,0.01,0.0
A4,A259,0.06,0.02,0.0
A2,A13,0.08,0.12,0.0
A1,A7,0.08,0.04,0.23
A11,A99,0.06,0.05,0.0
A7,A14,0.2,0.08,0.04
A4,A25,0.25,0.0,0.0
A5,A15,0.14,0.05,0.0
A9,A91,0.17,0.12,0.0
A4,A69,0.07,0.0,0.0
A6,A98,0.03,0.0,0.0
A10,A27,0.19,0.15,0.0
A7,A34,0.3,0.01,0.12
A6,A14,0.0,0.0,0.02
A6,A37,0.12,0.32,0.0
A11,A77,0.82,0.61,0.03
A9,A133,0.0,0.03,0.0
A8,A51,0.03,0.08,0.0
A6,A214,0.02,0.0,0.0
A2,A93,0.1,0.0,0.0
A1,A55,0.04,0.03,0.08
A4,A51,0.39,0.01,0.0
A10,A144,0.0,0.0,0.26
A9,A24,1.54,0.1,0.0
A6,A96,0.0,0.04,0.0
A10,A3,1.51,0.47,0.0
A8,A519,0.11,0.07,0.0
A4,A61,0.0,0.0,0.05
A10,A25,0.21,0.0,0.0
A10,A15,0.04,0.03,0.0
A9,A90,0.05,0.0,0.0
A4,A16,0.1,0.07,0.0
A2,A13,0.04,0.01,0.0
A11,A448,0.02,0.01,0.0
A6,A60,0.14,0.17,0.0
A3,A27,0.82,0.07,0.0
A6,A297,0.0,0.0,0.02
A10,A120,0.07,0.0,0.0
A4,A33,0.07,0.05,0.0
A11,A3,0.26,0.13,0.0
A4,A163,0.06,0.0,0.0
A7,A16,0.18,0.0,0.0
A4,A24,1.18,0.01,0.06
A10,A24,0.04,0.02,0.0
A1,A202,0.0,0.0,0.03
A10,A25,0.34,0.02,0.0
A10,A15,0.0,0.0,0.41
A6,A144,0.0,0.0,0.05
A5,A120,0.04,0.0,0.0
A10,A27,0.09,0.11,0.0
A10,A15,0.0,0.0,0.06
A6,A34,0.01,0.0,0.0
A5,A61,0.0,0.0,0.04
A10,A215,0.04,0.0,0.0
A6,A3,0.02,0.0,0.0
A11,A3,0.13,0.09,0.0
A4,A356,0.0,0.0,0.02
A5,A34,0.0,0.0,0.53
A4,A93,0.01,0.03,0.0
A6,A16,0.08,0.02,0.0
A6,A24,0.11,0.03,0.0
A1,A58,0.32,0.22,0.08
A11,A64,0.0,0.0,0.05
A7,A45,0.0,0.0,0.11
A1,A14,0.0,0.0,0.02
A5,A59,0.04,0.0,0.0
A1,A58,0.11,0.08,1.24
A6,,0.59,1.16,0.06
A1,A33,0.06,0.02,0.0
A6,A95,0.08,0.05,0.0
A6,A20,0.04,0.03,0.0
A6,A56,0.16,0.02,0.04
A0,A16,0.05,0.03,0.15
A10,A41,0.04,0.03,0.0
A9,A285,0.16,0.0,0.0
A6,A214,0.08,0.02,0.0
A10,,0.32,0.01,0.01
A4,A37,0.39,0.1,0.0
A7,A156,0.08,0.0,0.0
A11,A10,0.22,0.05,0.0
A5,A33,0.1,0.0,0.0
A1,A16,0.38,0.25,0.26
A3,A14,0.0,0.0,0.11
A6,A56,0.24,0.18,0.91
A2,A2,0.09,0.02,0.0
A2,A235,0.22,0.08,0.0
A7,A104,0.03,0.02,0.0
A0,A24,1.01,0.06,0.0
A1,A55,0.01,0.02,0.03
A6,A215,0.01,0.0,0.0
A4,A15,0.0,0.0,0.06
A5,A433,0.0,0.0,0.01
A5,A26,0.27,0.21,0.0
A11,A25,2.8,3.3,0.14
A1,A16,0.0,0.0,0.04
A3,A3,0.13,0.1,0.0
A4,A16,0.12,0.09,0.0
A10,A27,0.4,1.98,0.05
A8,A24,0.08,0.03,0.0
A10,A34,0.06,0.5,0.0
A10,A27,0.47,0.37,0.0
A6,A33,0.03,0.04,0.0
A1,A14,0.16,0.15,0.02
A10,A7,8.94,8.03,3.6
A11,A73,0.01,0.0,0.0
A6,A25,0.24,0.09,0.0
A6,A56,0.06,0.0,0.22
A11,A33,0.18,0.17,0.01
A4,A43,0.0,0.0,0.07
A9,A7,0.4,0.11,0.7
A10,A64,0.37,0.03,0.0
A6,A15,0.0,0.09,0.0
A4,A26,1.06,0.67,0.0
A0,A279,0.04,0.01,0.0
A11,A90,0.0,0.02,0.0
A5,A27,0.19,0.06,0.0
A7,A15,0.0,0.0,0.02
A3,A3,0.06,0.02,0.1
A2,A109,0.0,0.01,0.0
A2,A193,0.0,0.01,0.0
A1,A54,0.0,0.0,0.38
A6,A109,0.03,0.0,0.0
A1,A58,0.0,0.0,0.09
A6,A90,0.1,0.07,0.0
A6,A27,0.09,0.09,0.0
A0,A33,0.02,0.01,0.0
A6,A3,0.04,0.01,0.0
A4,A26,0.68,0.49,0.0
A7,A30,0.0,0.0,0.26
A5,A70,0.0,0.0,0.01
A10,A34,0.0,0.0,0.16
A2,A3,0.05,0.03,0.0
A6,A25,1.4,1.14,0.0
A6,A44,0.0,0.0,0.01
A4,A55,0.13,0.1,0.15
A1,A34,0.18,0.0,0.33
A10,A27,0.5,0.14,0.0
A4,A210,0.15,0.12,0.0
A10,A15,0.0,0.0,0.27
A7,A297,0.0,0.0,0.56
A3,A27,0.0,0.13,0.0
A11,A25,9.03,4.28,0.13
A1,A116,0.0,0.0,0.04
A0,A16,0.19,0.15,0.0
A6,A33,0.22,0.08,0.0
A6,A96,0.0,0.07,0.0
A11,A92,0.03,0.01,0.0
A10,A15,0.01,0.0,0.0
A1,A15,0.03,0.01,0.0
A10,A34,0.11,0.1,0.01
A6,A145,0.06,0.0,0.0
A9,A91,0.09,0.07,0.0
A6,A41,0.0,0.0,0.02
A10,A27,0.15,0.39,0.0
A4,A3,0.08,0.0,0.0
A7,A156,0.1,0.08,0.0
A6,A119,0.0,0.0,0.02
A6,A6,0.09,0.17,0.05
A6,A6,0.05,0.0,0.0
A9,A207,0.05,0.0,0.0
A10,A27,1.19,0.07,0.05
A4,A61,0.0,0.0,0.05
A10,A15,0.04,0.08,0.0
A1,A90,0.12,0.01,0.0
A0,A94,0.0,0.06,0.0
A5,A271,0.05,0.03,0.0
A11,A53,0.05,0.07,0.0
A9,A16,0.0,0.01,0.08
A5,A412,0.0,0.0,0.01
A11,A25,0.08,0.03,0.0
A5,A15,0.0,0.0,0.06
A6,A6,0.48,0.32,0.2
A6,A321,2.06,0.12,0.0
A10,A140,0.02,0.01,0.0
A10,A25,0.41,0.15,0.0
A11,A0,0.08,0.0,0.0
A2,A34,0.0,0.0,0.26
A3,A27,0.5,0.0,0.0
A5,A164,0.0,0.04,0.0
A0,A36,0.35,0.18,0.0
A3,A60,0.62,0.16,0.0
A0,A7,3.4,1.3,0.15
A4,A183,0.01,0.01,0.0
A4,A7,0.72,0.16,1.01
A11,A15,0.06,0.0,0.0
A4,A16,0.31,0.24,0.0
A10,A160,0.0,0.0,0.33
A6,A15,0.45,0.46,0.17
A6,A7,3.83,2.19,0.6
A1,A234,0.09,0.07,0.0
A10,A142,0.12,0.08,0.0
A8,A94,0.0,0.02,0.0
A7,A17,0.04,0.03,0.0
A6,A3,0.54,0.35,0.02
A10,A64,0.05,0.02,0.0
A1,A27,0.55,0.25,0.01
A8,A27,0.01,0.01,0.0
A6,A64,0.04,0.01,0.0
A6,A25,0.02,0.01,0.0
A6,A0,0.12,0.18,0.0
A1,A54,0.0,0.0,0.13
A4,A3,0.2,0.0,0.0
A10,A27,0.25,0.07,0.0
A5,A10,0.0,0.01,0.0
A10,A27,0.19,0.02,0.0
A2,A416,0.03,0.02,0.0
A6,A25,0.09,0.03,0.0
A10,A3,0.01,0.0,0.0
A11,A123,0.03,0.0,0.0
A1,A15,0.84,0.27,0.0
A7,A37,0.11,0.01,0.0
A6,A33,0.88,0.54,0.02
A4,A426,0.0,0.05,0.0
A4,A3,2.67,1.35,0.01
A0,A34,0.99,0.8,0.0
A8,A32,0.01,0.12,0.0
A5,A108,0.11,0.08,0.0
A2,A90,0.27,0.01,0.0
A11,A14,0.0,0.05,0.0
A7,A14,0.14,0.0,0.0
A6,A16,1.0,0.76,0.26
A1,A7,0.0,0.14,0.38
A1,A3,0.05,0.04,0.0
A8,A53,0.02,0.0,0.0
A11,A3,1.4,0.02,0.02
A6,A41,0.04,0.01,0.03
A4,A14,0.0,0.0,0.08
A9,A7,1.22,2.48,1.03
A5,A164,0.0,0.02,0.0
A11,A27,0.65,0.3,0.01
A4,A205,0.13,0.09,0.0
A11,A14,0.0,0.0,0.12
A7,A28,0.0,0.0,0.02
A3,A7,0.0,0.0,0.05
A6,A37,0.55,0.6,0.0
A11,A27,0.25,0.2,0.0
A6,A37,1.29,0.97,0.0
A0,A3,0.04,0.01,0.0
A10,A27,0.47,0.02,0.0
A10,A27,0.39,0.11,0.0
A10,A27,1.97,0.07,0.0
A5,A57,0.17,0.39,0.0
A4,A15,0.01,0.0,0.02
A4,A3,0.02,0.01,0.0
A6,A193,0.03,0.1,0.0
A4,A94,0.0,0.07,0.0
A11,A32,2.64,1.2,0.03
A4,A111,0.0,0.0,0.01
A1,A56,0.03,0.02,0.0
A1,A34,0.0,0.0,0.19
A5,A20,0.0,0.0,0.02
A8,A56,0.0,0.0,0.11
A11,A25,1.3,0.49,0.0
A6,A25,0.32,0.18,0.0
A2,A33,0.25,0.32,0.0
A9,A238,0.0,0.01,0.0
A6,A14,0.0,0.0,0.07
A8,A33,0.86,0.04,0.01
A4,A520,0.0,0.0,0.03
A3,A15,0.0,0.0,0.03
A4,A151,0.0,0.0,0.06
A6,A37,0.51,0.39,0.0
A11,A25,1.24,0.45,0.0
A5,A132,0.23,0.08,0.0
A5,A289,0.0,0.0,0.02
A9,A7,0.29,0.06,0.0
A2,A59,0.05,0.01,0.0
A10,A14,0.0,0.0,0.1
A11,A51,1.2,0.62,0.0
A4,A356,0.0,0.0,0.09
A5,,0.0,0.0,0.02
A9,A43,0.05,0.03,0.0
A10,A3,0.01,0.0,0.0
A6,A46,0.15,0.0,0.0
A1,A14,0.2,0.15,0.45
A11,A14,0.0,0.0,0.12
A4,A36,0.1,0.04,0.0
A9,A94,0.01,0.0,0.0
A4,A59,0.13,0.05,0.0
A1,A94,0.09,0.09,0.0
A8,A14,0.0,0.0,0.07
A11,A15,0.0,0.0,0.05
A6,A33,0.01,0.0,0.0
A6,A33,0.21,0.16,0.0
A11,A60,0.04,0.03,0.0
A6,A14,0.0,0.0,0.04
A4,A10,0.19,0.05,0.0
A10,A345,0.06,0.0,0.0
A10,A34,1.64,2.48,0.44
A10,A56,0.0,0.0,0.01
A2,A136,0.05,0.0,0.0
A5,A104,0.0,0.0,0.05
A4,A43,0.0,0.0,0.03
A10,A24,0.15,0.0,0.0
A10,A522,0.04,0.0,0.0
A0,A16,0.33,0.22,0.0
A0,A55,0.09,0.03,0.01
A10,A27,0.35,0.09,0.0
A6,A14,1.21,0.14,0.1
A10,A100,0.16,0.05,0.0
A4,A27,0.08,0.0,0.0
A4,A16,0.45,0.58,0.0
A10,A59,0.12,0.03,0.0
,A43,0.0,0.0,0.08
A1,A119,0.0,0.0,0.02
A10,A7,0.48,0.11,1.56
A4,A81,0.0,0.0,0.06
A1,A58,0.17,0.01,0.0
A6,A90,0.31,0.21,0.0
A6,A44,0.0,0.0,0.04
A8,A60,0.13,0.02,0.0
A8,A54,0.0,0.0,0.6
A10,A3,0.02,0.01,0.0
A4,A26,0.14,0.02,0.0
A0,A33,0.4,0.0,0.0
A5,A5,0.0,0.0,0.01
A1,A523,0.45,0.3,0.0
A5,A271,0.05,0.04,0.0
,A7,0.2,0.03,0.09
A5,A33,0.11,0.01,0.0
A6,A3,0.34,0.35,0.0
A6,A94,0.0,0.01,0.0
A11,A3,0.0,0.03,0.0
A6,A90,0.12,0.14,0.0
A5,A25,0.42,0.15,0.0
A11,A3,1.09,0.65,0.02
A1,A34,0.19,0.06,0.63
A10,A25,2.29,1.17,0.01
A11,A16,0.3,0.29,0.0
A3,A0,0.06,0.0,0.0
A10,A34,0.0,0.0,0.09
A2,A24,0.09,0.02,0.0
A2,A27,0.04,0.19,0.0
A0,A7,2.93,1.25,0.83
A4,A33,0.34,0.09,0.0
A6,A457,0.26,0.02,0.0
A1,A27,0.01,0.32,0.0
A6,A56,0.04,0.01,0.0
A10,A27,0.29,0.38,0.0
A2,A59,0.02,0.01,0.0
A8,A33,0.05,0.03,0.0
A4,A193,0.25,0.0,0.0
A10,A25,0.09,0.02,0.0
A4,A3,0.0,0.01,0.0
A2,A90,0.65,0.44,0.0
A3,A524,0.0,0.01,0.0
A7,A16,0.15,0.1,0.41
A10,A20,0.36,0.0,0.0
A6,A89,0.03,0.0,0.0
A6,A27,0.26,0.21,0.0
A5,A154,0.08,0.06,0.0
A10,A64,0.91,0.11,0.0
A10,A138,0.0,0.1,0.0
A8,A0,0.06,0.0,0.0
A4,A14,0.1,0.08,0.0
A6,A248,0.06,0.0,0.0
A3,A20,0.02,0.0,0.0
A10,A15,0.0,0.05,0.0
A10,A34,0.0,0.0,0.19
A6,,0.18,0.04,0.0
A11,A51,0.14,0.04,0.0
A6,A46,0.02,0.01,0.0
A4,A14,0.0,0.0,0.03
A6,A27,0.22,0.28,0.0
A5,A107,0.15,0.0,0.0
A10,A27,0.24,0.01,0.0
A11,A156,0.02,0.0,0.02
A1,A141,0.04,0.03,0.0
A6,A15,0.0,0.0,0.09
A6,A3,2.26,0.89,0.0
A6,A90,1.09,0.28,0.0
A10,A15,0.02,0.53,0.19
A6,A51,0.85,0.66,0.0
A1,A10,0.14,0.04,0.0
A2,A206,0.0,0.03,0.0
A1,A43,0.0,0.0,0.26
A0,A14,0.07,0.0,0.0
A10,A15,0.16,1.89,1.12
A4,A343,0.08,0.0,0.0
A6,A15,0.09,0.13,0.01
